"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-01","43","57","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-02","38","52","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-03","38","55","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-04","42","52","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-05","45","54","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-06","45","63","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-07","47","68","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-08","48","67","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-09","46","62","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-10","40","56","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-11","44","60","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-12","42","56","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-13","41","57","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-14","37","59","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-15","45","62","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-16","41","51","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-17","41","49","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-18","38","48","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-19","37","56","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-20","40","59","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-21","41","58","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-22","46","66","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-23","51","72","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-24","56","75","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-25","60","74","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-26","62","77","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-27","58","75","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-28","48","62","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-29","51","70","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-04-30","53","73","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-01","55","74","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-02","55","74","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-03","53","70","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-04","52","71","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-05","52","69","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-06","54","72","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-07","53","69","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-08","52","67","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-09","50","68","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-10","55","78","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-11","60","82","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-12","61","80","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-13","59","78","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-14","57","70","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-15","55","67","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-16","48","56","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-17","54","70","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-18","54","65","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-19","51","62","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-20","56","71","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-21","53","67","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-22","48","59","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-23","44","59","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-24","34","37","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-25","39","50","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-26","47","66","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-27","47","61","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-28","50","66","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-29","47","63","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-30","49","67","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-05-31","53","72","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-01","58","78","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-02","62","82","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-03","64","85","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-04","65","83","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-05","63","81","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-06","63","84","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-07","64","85","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-08","62","80","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-09","61","79","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-10","61","80","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-11","60","77","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-12","58","75","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-13","57","75","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-14","58","77","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-15","59","75","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-16","58","75","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-17","58","76","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-18","61","77","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-19","62","77","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-20","61","73","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-21","54","69","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-22","57","75","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-23","57","75","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-24","56","75","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-25","52","64","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-26","44","51","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-27","44","59","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-28","51","70","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-29","60","80","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-06-30","62","80","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-01","66","85","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-02","67","83","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-03","65","75","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-04","65","82","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-05","69","82","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-06","68","84","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-07","69","82","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-08","68","80","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-09","65","79","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-10","63","75","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-11","63","75","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-12","63","78","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-13","67","81","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-14","62","76","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-15","62","77","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-16","61","76","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-17","60","76","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-18","62","77","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-19","64","82","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-20","65","84","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-21","68","83","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-22","67","85","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-23","71","88","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-24","71","88","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-25","71","85","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-26","69","81","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-27","65","77","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-28","65","79","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-29","66","82","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-30","65","84","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-07-31","69","86","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-01","65","83","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-02","65","79","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-03","61","74","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-04","60","76","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-05","59","76","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-06","63","80","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-07","64","82","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-08","66","82","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-09","67","85","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-10","68","85","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-11","67","83","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-12","68","85","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-13","68","86","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-14","66","84","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-15","66","79","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-16","64","82","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-17","65","83","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-18","60","75","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-19","58","77","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-20","61","77","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-21","61","79","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-22","61","78","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-23","60","79","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-24","60","78","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-25","61","80","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-26","64","77","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-27","67","77","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-28","68","82","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-29","67","88","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-30","68","88","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-08-31","67","85","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-01","65","81","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-02","65","80","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-03","63","79","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-04","61","77","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-05","58","70","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-06","58","72","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-07","57","75","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-08","58","74","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-09","59","75","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-10","59","78","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-11","56","76","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-12","56","68","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-13","50","59","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-14","51","68","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-15","54","68","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-16","53","65","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-17","54","65","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-18","51","67","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-19","51","70","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-20","55","74","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-21","55","72","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-22","53","71","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-23","55","74","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-24","56","72","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-25","52","71","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-26","52","74","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-27","52","73","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-28","53","74","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-29","55","76","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-09-30","54","74","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-01","53","68","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-02","50","71","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-03","54","74","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-04","58","74","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-05","56","77","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-06","56","77","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-07","57","79","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-08","60","83","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-09","57","78","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-10","56","73","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-11","52","71","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-12","55","73","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-13","54","70","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-14","52","73","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-15","51","68","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-16","53","71","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-17","50","70","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-18","49","66","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-19","45","58","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-20","37","55","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-21","35","47","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-22","38","58","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-23","36","54","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-24","43","59","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-25","36","45","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-26","32","40","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-27","30","39","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-28","30","37","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-29","34","47","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-30","33","40","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-10-31","32","47","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-01","34","47","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-02","37","50","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-03","37","53","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-04","40","59","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-05","39","56","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-06","37","56","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-07","42","63","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-08","46","70","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-09","46","70","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-10","45","71","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-11","45","70","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-12","45","73","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-13","45","65","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-14","44","54","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-15","33","40","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-16","33","49","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-17","44","57","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-18","45","64","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-19","49","67","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-20","49","63","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-21","49","53","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-22","40","45","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-23","38","54","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-24","39","63","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-25","39","57","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-26","37","46","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-27","33","41","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-28","33","51","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-29","28","37","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-11-30","35","50","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-01","36","56","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-02","31","57","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-03","34","52","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-04","36","55","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-05","39","47","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-06","38","49","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-07","39","60","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-08","43","63","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-09","42","48","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-10","35","37","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-11","42","50","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-12","41","58","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-13","40","64","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-14","40","51","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-15","35","46","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-16","45","63","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-17","36","45","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-18","33","47","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-19","34","53","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-20","36","54","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-21","31","40","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-22","31","35","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-23","33","52","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-24","31","52","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-25","33","57","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-26","36","46","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-27","36","40","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-28","36","45","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-29","40","56","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-30","42","49","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1996-12-31","43","53","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-01","45","57","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-02","48","55","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-03","38","46","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-04","31","42","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-05","29","33","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-06","20","25","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-07","31","40","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-08","36","48","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-09","36","54","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-10","38","55","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-11","35","49","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-12","28","34","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-13","24","26","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-14","27","35","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-15","31","36","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-16","27","49","12"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-17","31","55","13"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-18","33","61","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-19","34","58","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-20","30","39","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-21","28","40","15"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-22","33","39","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-23","35","41","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-24","35","57","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-25","37","41","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-26","36","40","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-27","35","50","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-28","38","60","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-29","39","46","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-30","39","60","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-01-31","40","58","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-02-01","38","56","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-02-02","38","51","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-02-03","36","58","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","1997-02-04","37","51","27"
