"STATION","NAME","DATE","TAVG","TMAX"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-12","49","64"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-13","50","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-14","46","49"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-15","44","57"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-16","43","55"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-17","40","49"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-18","42","57"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-19","41","52"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-20","42","52"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-21","44","56"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-22","49","56"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-23","49","54"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-24","43","56"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-25","42","59"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-26","43","58"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-27","43","58"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-02-28","44","60"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-01","47","65"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-02","51","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-03","52","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-04","48","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-05","48","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-06","47","55"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-07","42","56"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-08","46","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-09","49","64"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-10","54","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-11","55","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-12","56","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-13","54","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-14","47","55"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-15","58","74"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-16","56","71"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-17","55","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-18","52","65"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-19","51","69"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-20","55","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-21","58","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-22","65","84"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-23","67","83"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-24","66","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-25","52","63"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-26","47","58"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-27","49","58"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-28","40","46"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-29","35","47"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-30","44","59"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-03-31","44","57"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-01","42","51"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-02","47","62"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-03","49","61"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-04","46","59"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-05","47","62"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-06","46","56"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-07","47","61"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-08","50","66"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-09","55","71"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-10","59","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-11","52","61"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-12","48","59"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-13","46","60"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-14","46","57"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-15","44","59"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-16","48","65"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-17","54","69"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-18","56","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-19","62","83"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-20","66","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-21","69","87"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-22","71","86"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-23","62","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-24","56","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-25","54","65"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-26","59","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-27","61","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-28","65","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-29","68","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-04-30","69","84"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-01","64","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-02","62","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-03","60","74"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-04","62","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-05","56","66"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-06","44","44"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-07","60","77"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-08","67","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-09","60","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-10","59","75"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-11","57","75"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-12","51","64"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-13","47","57"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-14","54","71"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-15","60","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-16","62","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-17","62","83"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-18","69","88"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-19","71","86"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-05-20","73","81"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-03","62","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-04","65","83"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-05","71","87"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-06","68","82"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-07","62","77"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-08","64","82"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-09","62","81"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-10","72","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-11","63","77"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-12","60","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-13","68","86"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-14","77","96"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-15","81","97"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-16","74","88"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-17","73","89"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-18","77","93"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-19","80","92"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-20","77","92"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-21","77","93"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-22","74","88"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-23","71","89"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-24","74","89"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-25","78","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-26","79","99"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-27","82","104"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-28","85","104"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-29","85","106"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-06-30","82","104"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-01","90","103"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-02","92","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-03","90","97"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-04","90","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-05","88","94"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-06","91","97"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-07","90","100"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-08","93","101"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-09","93","102"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-10","94","103"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-11","95","107"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-12","94","104"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-13","90","102"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-14","94","105"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-15","98","111"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-16","104","109"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-20","84","94"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-21","85","94"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-22","83","99"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-23","83","96"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-24","84","98"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-25","87","105"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-26","91","109"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-27","94","110"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-28","93","110"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-29","87","103"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-30","83","98"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-07-31","80","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-21","90","105"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-22","89","108"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-23","90","104"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-24","86","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-25","85","99"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-26","83","98"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-27","85","106"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-28","90","111"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-29","92","106"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-30","92","109"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-08-31","81","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-01","81","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-02","80","97"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-03","80","97"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-04","71","81"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-05","76","93"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-06","77","94"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-07","80","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-08","81","96"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-09","80","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-10","76","91"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-11","74","93"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-12","73","95"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-13","77","99"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-14","80","99"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-15","82","102"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-16","81","99"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-17","79","99"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-18","74","100"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-19","75","98"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-20","72","88"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-21","67","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-22","67","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-23","67","86"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-24","67","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-25","65","85"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-26","63","82"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-27","64","81"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-28","66","86"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-29","63","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-09-30","66","86"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-01","69","92"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-02","70","87"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-03","68","87"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-04","64","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-05","62","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-06","61","82"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-07","66","90"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-08","67","90"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-09","65","89"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-10","63","87"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-11","67","90"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-12","69","92"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-13","67","91"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-14","63","82"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-15","58","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-16","56","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-17","56","69"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-18","59","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-19","60","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-20","62","80"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-21","63","83"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-22","62","81"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-23","62","83"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-24","64","80"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-25","57","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-26","56","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-27","58","75"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-28","60","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-29","59","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-30","54","65"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-10-31","57","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-01","58","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-02","53","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-03","54","74"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-04","56","77"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-05","55","75"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-06","51","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-07","53","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-08","52","64"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-09","45","61"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-10","47","62"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-11","46","54"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-12","50","61"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-13","53","71"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-14","54","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-15","55","82"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-16","58","80"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-17","57","74"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-18","49","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-19","52","63"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-20","49","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-21","53","74"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-22","57","84"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-23","59","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-24","56","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-25","53","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-26","59","82"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-27","59","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-28","46","53"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-29","47","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-11-30","49","65"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-01","52","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-02","54","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-03","51","65"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-04","46","61"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-05","40","53"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-06","40","52"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-07","37","47"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-08","37","53"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-09","42","49"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-10","42","53"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-11","41","62"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-12","44","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-13","51","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-14","51","63"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-15","58","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-16","60","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-17","59","73"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-18","56","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-19","49","56"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-20","44","55"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-21","33","43"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-22","32","46"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-23","32","45"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-24","39","58"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-25","42","66"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-26","44","69"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-27","47","69"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-28","49","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-29","51","78"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-30","54","74"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1998-12-31","56","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-01","51","67"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-02","51","69"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-03","50","61"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-04","44","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-05","46","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-06","53","81"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-07","55","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-08","51","59"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-09","49","69"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-10","49","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-11","56","79"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-12","50","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-13","51","70"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-14","50","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-15","53","77"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-16","54","77"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-17","55","77"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-18","56","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-19","55","76"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-20","54","72"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-21","53","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-22","50","68"
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","1999-01-23","54","68"
